"time","M","Y","Z","I"
3770,669.86,43.8702,14.1332,341
3771,680.274,43.8691,14.0691,338
3772,675.246,43.8466,13.9892,339
3773,666.222,43.8279,13.9558,344
3774,667.099,43.8174,13.925,344
3775,669.69,43.8387,13.8622,345
3776,668.421,43.849,13.795,345
3777,667.279,43.8629,13.7584,346
3778,667.151,43.9252,13.7726,350
3779,663.436,43.9546,13.7958,350
3780,666.392,44.0145,13.7789,351
3781,652.853,43.947,13.7669,349
3782,639.768,43.8063,13.7666,350
3783,641.491,43.7172,13.7595,352
3784,649.342,43.7059,13.7537,353
3785,653.708,43.7145,13.7504,352
3786,645.937,43.6546,13.7571,351
3787,652.443,43.6473,13.7603,351
3788,652.899,43.6316,13.7646,350
3789,638.909,43.4941,13.7842,348
3790,648.818,43.4287,13.7934,347
3791,646.036,43.3261,13.8122,346
3792,646.233,43.2112,13.791,343
3793,643.709,43.0665,13.7469,341
3794,654.938,43.0023,13.7189,340
3795,663.245,43.002,13.7154,340
3796,677.92,43.0899,13.7181,339
3797,681.228,43.1911,13.6993,339
3798,680.605,43.2904,13.697,340
3799,673.745,43.319,13.692,339
3800,665.77,43.2898,13.6489,339
3801,654.993,43.2022,13.6284,340
3802,650.694,43.0819,13.5962,339
3803,647.725,42.917,13.5601,336
3804,660.352,42.8807,13.5147,338
3805,669.017,42.8821,13.4946,336
3806,702.915,43.1139,13.4945,336
3807,701.924,43.3547,13.5221,339
3808,703.731,43.5688,13.5538,338
3809,692.758,43.6851,13.585,338
3810,682.882,43.7606,13.5939,341
3811,677.594,43.8045,13.5848,342
3812,667.435,43.786,13.5573,343
3813,667.291,43.7685,13.5196,343
3814,650.962,43.6519,13.4678,344
3815,654.266,43.608,13.4564,347
3816,646.439,43.5138,13.4568,347
3817,643.895,43.3995,13.5296,346
3818,648.806,43.2947,13.6052,343
3819,660.425,43.2943,13.6724,344
3820,674.483,43.3919,13.7089,344
3821,678.134,43.4787,13.7325,342
3822,668.821,43.4662,13.7463,340
3823,673.039,43.497,13.7405,341
3824,665.135,43.4825,13.735,342
3825,650.822,43.3829,13.6984,343
3826,643.339,43.2786,13.6847,346
3827,641.105,43.1576,13.6551,345
3828,631.895,42.985,13.6192,345
3829,638.905,42.8555,13.5863,343
3830,643.415,42.7588,13.5862,342
3831,642.973,42.6571,13.6168,341
3832,638.076,42.5688,13.6441,344
3833,633.668,42.435,13.6402,342
3834,638.702,42.3868,13.6498,345
3835,639.631,42.3259,13.6453,343
3836,642.268,42.3265,13.614,346
3837,649.141,42.3751,13.5813,346
3838,647.227,42.3929,13.5433,345
3839,650.005,42.4281,13.4892,345
3840,653.404,42.4709,13.4485,344
3841,657.364,42.5242,13.4182,343
3842,641.127,42.4713,13.3862,344
3843,649.915,42.5224,13.3585,347
3844,645.223,42.4982,13.3166,344
3845,654.501,42.5536,13.3014,345
3846,669.151,42.7183,13.2823,346
3847,677.836,42.9393,13.2825,347
3848,688.352,43.2502,13.2978,350
3849,681.617,43.4803,13.3033,350
3850,679.155,43.6814,13.3144,351
3851,675.14,43.8454,13.3278,352
3852,670.626,44.0109,13.3446,356
3853,669.263,44.149,13.3279,356
3854,675.237,44.3412,13.344,358
3855,679.713,44.5324,13.3364,357
3856,690.042,44.8437,13.3538,362
3857,689.438,45.078,13.4055,359
3858,689.794,45.3424,13.4748,363
3859,671.214,45.4422,13.5724,363
3860,661.693,45.4738,13.6446,364
3861,660.324,45.5046,13.7077,365
3862,653.691,45.4458,13.7591,362
3863,646.822,45.3306,13.8111,361
3864,655.94,45.3442,13.8544,365
3865,644.346,45.2585,13.9147,364
3866,652.811,45.2195,13.9747,362
3867,659.53,45.1963,14.0724,360
3868,662.877,45.1747,14.1459,357
3869,682.99,45.2748,14.2289,355
3870,681.291,45.365,14.2602,356
3871,679.762,45.4604,14.2702,358
3872,673.885,45.5288,14.2798,360
3873,670.397,45.5261,14.2614,357
3874,663.657,45.4877,14.2252,358
3875,657.591,45.4468,14.2295,361
3876,653.032,45.3893,14.2026,362
3877,648.029,45.289,14.1904,361
3878,660.626,45.2789,14.1831,360
3879,669.264,45.3711,14.1763,363
3880,665.337,45.4498,14.2077,365
3881,672.603,45.5483,14.236,363
3882,664.743,45.5659,14.266,362
3883,674.769,45.6936,14.2874,365
3884,663.992,45.7027,14.2866,363
3885,664.193,45.7377,14.2745,365
3886,655.373,45.7161,14.2617,366
3887,634.836,45.5206,14.2436,364
3888,640.653,45.401,14.2122,365
3889,638.687,45.2795,14.209,365
3890,639.619,45.1537,14.2379,363
3891,635.957,44.9903,14.2626,361
3892,649.761,44.9452,14.2935,361
3893,657.685,44.9503,14.2991,360
3894,650.416,44.8895,14.3391,359
3895,646.575,44.8073,14.342,359
3896,651.217,44.7552,14.353,358
3897,643.696,44.6664,14.3462,359
3898,645.026,44.6334,14.2848,362
3899,641.723,44.5798,14.2473,362
3900,659.451,44.6492,14.2092,361
3901,664.606,44.8122,14.1697,366
3902,661.145,44.9322,14.1184,366
3903,655.331,44.9962,14.1043,366
3904,645.598,44.9936,14.1059,367
3905,660.238,45.1,14.0868,367
3906,674.314,45.274,14.061,365
3907,669.883,45.4094,14.0447,366
3908,660.494,45.4985,14.0168,369
3909,666.445,45.6098,14.0064,368
3910,665.501,45.7276,13.9896,370
3911,665.55,45.8078,14.0114,368
3912,653.895,45.7678,14.0625,366
3913,663.206,45.7885,14.1002,365
3914,664.385,45.8031,14.1203,364
3915,671.747,45.8576,14.1195,363
3916,665.772,45.8497,14.1529,362
3917,656.795,45.7644,14.2075,361
3918,647.815,45.6594,14.25,364
3919,646.934,45.5469,14.2779,363
3920,647.04,45.4471,14.3129,363
3921,654.336,45.424,14.3498,364
3922,642.903,45.3435,14.375,366
3923,640.713,45.2432,14.3624,366
3924,652.241,45.2883,14.3689,369
3925,655.417,45.3524,14.3735,369
3926,654.675,45.3916,14.3906,368
3927,651.308,45.3892,14.3881,367
3928,660.877,45.4707,14.3614,368
3929,657.789,45.5455,14.3284,370
3930,661.31,45.5884,14.2931,366
3931,672.579,45.7231,14.2618,367
3932,665.621,45.817,14.2545,369
3933,670.159,45.9475,14.2293,370
3934,667.943,46.0475,14.1978,370
3935,648.849,45.9937,14.212,370
3936,647.864,45.9261,14.232,369
3937,650.578,45.9229,14.2444,372
3938,665.62,45.9828,14.2436,368
3939,652.158,45.936,14.2692,368
3940,643.642,45.8307,14.2927,368
3941,647.678,45.7545,14.3061,367
3942,645.01,45.7033,14.3484,370
3943,636.309,45.5802,14.3779,369
3944,637.478,45.5032,14.4188,371
3945,639.43,45.4128,14.4502,368
3946,636.687,45.3115,14.4333,368
3947,652.219,45.3492,14.4121,369
3948,652.697,45.4236,14.4111,372
3949,646.827,45.4581,14.4299,373
3950,637.944,45.4097,14.4152,372
3951,647.05,45.4228,14.3822,371
3952,657.045,45.4972,14.3583,370
3953,662.44,45.5914,14.3422,369
3954,673.596,45.7077,14.3036,365
3955,666.537,45.7594,14.2794,365
3956,663.783,45.76,14.251,363
3957,657.705,45.691,14.2192,361
3958,640.534,45.528,14.2311,363
3959,633.181,45.3284,14.2544,363
3960,627.463,45.108,14.2652,363
3961,632.217,44.946,14.25,363
3962,635.595,44.8382,14.2542,364
3963,644.935,44.8108,14.2775,364
3964,653.342,44.811,14.3071,361
3965,651.908,44.8006,14.3436,361
3966,653.317,44.8141,14.3598,363
3967,654.585,44.8355,14.36,362
3968,641.327,44.7696,14.3383,363
3969,640.194,44.6295,14.2872,357
3970,650.875,44.5691,14.2245,356
3971,645.187,44.4497,14.1554,354
3972,646.368,44.3023,14.1045,350
3973,643.832,44.1893,14.0707,353
3974,640.648,44.0656,14.0621,353
3975,635.984,43.9097,14.0622,352
3976,638.085,43.8095,14.0589,354
3977,646.277,43.7665,14.0632,353
3978,653.649,43.8056,14.0699,355
3979,648.584,43.8411,14.0492,358
3980,652.126,43.8986,14.0052,358
3981,658.013,44.0176,13.9863,360
3982,658.812,44.1423,13.9488,361
3983,652.331,44.1691,13.9025,358
3984,653.698,44.1906,13.8671,357
3985,664.828,44.2649,13.8283,355
3986,664.045,44.2751,13.7793,352
3987,657.941,44.2033,13.7479,348
3988,656.046,44.1258,13.7344,348
3989,653.442,44.0382,13.7467,348
3990,658.298,43.9941,13.7578,348
3991,651.868,43.9217,13.7758,349
3992,656.881,43.9175,13.8132,351
3993,664.093,43.9524,13.8523,350
3994,663.384,43.9912,13.8607,351
3995,675.345,44.0851,13.8675,349
3996,654.611,44.0474,13.8908,351
3997,658.45,44.041,13.894,351
3998,662.805,44.0536,13.8715,350
3999,655.024,44.0222,13.8471,351
4000,652.522,43.9763,13.8196,351
4001,652.97,43.9385,13.8058,351
4002,646.173,43.8564,13.7831,351
4003,658.055,43.88,13.7818,352
4004,661.55,43.9638,13.7927,355
4005,650.295,43.9578,13.8049,355
4006,649.165,43.9814,13.8344,358
4007,641.849,43.9128,13.8225,355
4008,661.364,43.9918,13.8205,355
4009,656.428,44.0144,13.8245,354
4010,648.385,43.9646,13.8146,353
4011,643.846,43.8632,13.8002,351
4012,644.262,43.7878,13.7884,352
4013,635.636,43.6227,13.7626,349
4014,640.472,43.4728,13.77,346
4015,642.125,43.3138,13.7963,343
4016,631.012,43.1065,13.7944,344
4017,632.711,42.9331,13.8018,344
4018,640.54,42.796,13.7803,342
4019,649.386,42.747,13.8051,342
4020,643.847,42.6648,13.8122,342
4021,648.763,42.6131,13.7966,341
4022,654.986,42.5848,13.7647,339
4023,659.688,42.6044,13.7411,340
4024,654.919,42.5766,13.6893,339
4025,654.227,42.547,13.6422,339
4026,645.504,42.4975,13.5923,342
4027,635.854,42.3623,13.5273,340
4028,633.469,42.2612,13.4729,343
4029,644.822,42.2619,13.4298,344
4030,649.64,42.3086,13.4145,345
4031,652.176,42.3555,13.3887,344
4032,651.758,42.407,13.3724,345
4033,649.582,42.4502,13.3636,346
4034,647.624,42.4627,13.3697,345
4035,646.762,42.4556,13.361,344
4036,654.085,42.4877,13.3517,343
4037,650.777,42.5059,13.3362,344
4038,658.599,42.5892,13.2937,345
4039,635.939,42.5174,13.262,346
4040,630.845,42.4056,13.2622,345
4041,624.461,42.2729,13.2769,346
4042,614.215,42.0825,13.2916,346
4043,623.893,41.9684,13.3078,345
4044,625.404,41.865,13.3213,344
4045,638.464,41.8635,13.3252,344
4046,639.417,41.8689,13.323,344
4047,637.575,41.873,13.3331,345
4048,663.818,42.0727,13.3388,346
4049,653.236,42.202,13.3649,348
4050,656.313,42.3517,13.3424,349
4051,632.981,42.3326,13.3073,350
4052,633.583,42.3198,13.2657,350
4053,632.325,42.2875,13.2059,349
4054,628.492,42.2315,13.1701,349
4055,624.143,42.1625,13.1377,350
4056,621.129,42.056,13.1372,348
4057,621.116,41.9607,13.1389,348
4058,615.704,41.8373,13.1402,348
4059,619.834,41.768,13.2029,349
4060,623.551,41.7561,13.2434,351
4061,624.195,41.7143,13.2904,348
4062,624.776,41.6692,13.2844,347
4063,623.498,41.5962,13.2804,345
4064,635.848,41.6173,13.2703,345
4065,638.864,41.6937,13.2527,348
4066,644.277,41.8001,13.2311,348
4067,655.45,41.9989,13.1976,350
4068,660.105,42.2222,13.1677,351
4069,669.694,42.4899,13.129,351
4070,661.225,42.6437,13.1072,349
4071,668.002,42.8418,13.1035,350
4072,656.102,42.9095,13.0904,348
4073,656.192,42.9455,13.0762,346
4074,653.573,42.947,13.0533,345
4075,651.215,42.9194,13.0599,344
4076,647.294,42.8674,13.0839,344
4077,645.564,42.8089,13.1173,344
4078,641.308,42.727,13.1797,344
4079,640.177,42.6459,13.2498,344
4080,640.959,42.5789,13.3338,344
4081,641.664,42.4994,13.3821,342
4082,636.897,42.456,13.4442,347
4083,636.207,42.3882,13.4654,345
4084,625.687,42.2779,13.4768,347
4085,635.118,42.2697,13.4772,349
4086,633.706,42.2042,13.4686,345
4087,636.036,42.1861,13.4523,347
4088,635.432,42.1536,13.4339,346
4089,643.889,42.1961,13.4082,347
4090,641.6,42.218,13.3827,347
4091,644.94,42.2365,13.3617,345
4092,647.946,42.3234,13.3368,349
4093,643.451,42.3448,13.3232,347
4094,639.406,42.3233,13.3019,346
4095,644.766,42.3539,13.2672,347
4096,636.089,42.3324,13.2647,348
4097,629.18,42.2406,13.2441,346
4098,641.862,42.2596,13.2385,347
4099,642.476,42.3054,13.2283,349
4100,648.428,42.3884,13.2416,349
4101,643.885,42.4304,13.2485,349
4102,660.497,42.5728,13.2543,348
4103,656.547,42.6597,13.2815,347
4104,640.393,42.6116,13.2882,346
4105,642.953,42.5621,13.2815,344
4106,642.558,42.5274,13.2911,345
4107,631.402,42.4063,13.2844,344
4108,630.362,42.279,13.2555,343
4109,632.126,42.1533,13.2615,341
4110,615.713,41.8691,13.2759,336
4111,624.342,41.6857,13.3019,337
4112,613.208,41.4575,13.3151,338
4113,632.887,41.352,13.3598,335
4114,639.798,41.3289,13.3871,337
4115,646.918,41.3446,13.372,336
4116,662.327,41.4381,13.3564,334
4117,659.094,41.4872,13.3455,333
4118,658.885,41.4794,13.3076,329
4119,666.796,41.5506,13.2676,331
4120,664.016,41.5576,13.2282,328
4121,655.215,41.4553,13.139,324
4122,651.793,41.3165,13.0814,322
4123,664.014,41.2594,13.0098,321
4124,666.913,41.2654,12.9767,324
4125,689.321,41.4575,12.9695,327
4126,689.689,41.6316,12.9744,327
4127,664.82,41.6226,13.0037,327
4128,664.938,41.6408,13.0191,329
4129,661.444,41.6337,13.0167,329
4130,651.1,41.5337,13.039,327
4131,659.79,41.5143,13.0412,328
4132,653.211,41.4409,13.0091,327
4133,659.89,41.4321,12.9656,328
4134,668.601,41.482,12.9476,328
4135,669.241,41.5565,12.9495,330
4136,663.517,41.5596,13.0098,328
4137,658.365,41.4903,13.0644,325
4138,670.829,41.4848,13.0616,323
4139,664.946,41.4667,13.0673,325
4140,663.251,41.4775,13.0651,328
4141,659.026,41.4968,13.0337,331
4142,651.623,41.4645,13.0276,331
4143,644.061,41.4095,13.0046,333
4144,640.855,41.3509,13.0018,334
4145,652.369,41.3764,13.0175,334
4146,655.533,41.4206,13.0409,334
4147,647.579,41.3692,13.0418,331
4148,653.921,41.3658,13.0201,331
4149,655.129,41.3458,13.0184,329
4150,666.116,41.4012,13.0127,329
4151,666.105,41.4251,13.0161,327
4152,654.394,41.3689,13.0221,327
4153,664.555,41.3606,13.012,325
4154,658.399,41.2875,12.9947,323
4155,661.859,41.2448,12.9763,323
4156,661.373,41.1907,12.9843,322
4157,659.136,41.1278,12.9982,322
4158,655.322,41.0092,12.9821,319
4159,651.89,40.8684,12.981,318
4160,655.101,40.7382,12.9748,316
4161,667.891,40.7036,12.9921,316
4162,671.302,40.6816,12.9996,315
4163,668.972,40.6471,12.982,315
4164,662.375,40.5742,12.9794,315
4165,649.237,40.4376,12.9565,316
4166,653.613,40.3684,12.943,318
4167,665.652,40.3586,12.9261,316
4168,661.187,40.3465,12.9063,318
4169,668.868,40.3468,12.8691,315
4170,673.981,40.3796,12.8249,315
4171,670.483,40.3867,12.7841,315
4172,660.135,40.3397,12.7732,316
4173,648.121,40.2455,12.7663,318
4174,651.709,40.1345,12.7555,314
4175,659.438,40.097,12.7326,315
4176,650.195,39.9921,12.6897,314
4177,650.875,39.9027,12.668,314
4178,659.588,39.8149,12.6649,309
4179,663.829,39.7629,12.6612,309
4180,685.646,39.853,12.6613,309
4181,678.281,39.9264,12.6716,312
4182,673.453,39.9616,12.6738,312
4183,659.208,39.8779,12.659,310
4184,662.587,39.8369,12.6295,311
4185,662.928,39.7896,12.5946,310
4186,656.936,39.7224,12.5829,311
4187,668.642,39.7487,12.55,312
4188,683.678,39.8542,12.5219,311
4189,670.21,39.838,12.4943,309
4190,668.889,39.7512,12.478,304
4191,674.9,39.7493,12.5063,307
4192,664.11,39.7061,12.5293,309
4193,659.799,39.6277,12.5404,308
4194,655.019,39.5404,12.5141,309
4195,665.117,39.5383,12.5012,310
4196,646.306,39.443,12.4864,312
4197,645.575,39.3284,12.4653,310
4198,641.317,39.1993,12.4736,310
4199,639.286,39.0954,12.5067,312
4200,630.257,38.9456,12.5016,312
4201,632.031,38.8106,12.4743,311
4202,634.528,38.6936,12.4738,310
4203,642.175,38.6368,12.4602,310
4204,650.858,38.6157,12.4356,308
4205,662.272,38.6425,12.4082,306
4206,667.145,38.7223,12.4075,308
4207,680.53,38.8772,12.3776,308
4208,679.977,38.9731,12.3417,305
4209,679.48,39.0819,12.3011,307
4210,672.732,39.1243,12.2686,306
4211,679.259,39.2158,12.2215,307
4212,691.433,39.3732,12.1792,307
4213,682.589,39.4722,12.1424,308
4214,688.13,39.5557,12.1247,305
4215,680.517,39.6355,12.118,309
4216,686.266,39.756,12.1264,310
4217,680.639,39.8285,12.1515,310
4218,679.175,39.8972,12.2001,311
4219,667.958,39.888,12.2302,311
4220,669.562,39.9027,12.2643,312
4221,665.606,39.9291,12.2776,315
4222,655.745,39.8521,12.3063,312
4223,652.271,39.7613,12.3557,312
4224,649.144,39.6604,12.3868,312
4225,652.629,39.6421,12.413,316
4226,647.666,39.6188,12.438,318
4227,661.2,39.6724,12.4759,317
4228,658.08,39.7004,12.4986,317
4229,653.472,39.6833,12.5202,316
4230,648.425,39.6357,12.5173,316
4231,644.782,39.5451,12.5219,314
4232,637.004,39.4269,12.5302,315
4233,631.803,39.288,12.506,315
4234,640.623,39.1955,12.4775,313
4235,645.861,39.1583,12.4459,314
4236,647.875,39.1751,12.4401,317
4237,644.287,39.1671,12.4328,317
4238,650.059,39.2095,12.4496,318
4239,648.953,39.2278,12.4584,317
4240,656.057,39.2772,12.453,316
4241,653.452,39.2922,12.4381,315
4242,643.007,39.2267,12.4097,314
4243,636.306,39.1742,12.3726,318
4244,651.875,39.24,12.329,319
4245,640.688,39.2143,12.3,318
4246,628.819,39.1389,12.2883,320
4247,627.137,39.0965,12.2936,323
4248,628.323,39.0424,12.2911,321
4249,634.791,39.0118,12.3044,319
4250,632.512,38.9818,12.3101,320
4251,640.361,39.018,12.3256,321
4252,641.125,39.0309,12.3303,319
4253,642.712,39.0527,12.3098,319
4254,636.041,38.9803,12.2933,315
4255,654.337,39.0324,12.3139,315
4256,650.103,39.027,12.3058,313
4257,648.093,39.0219,12.2822,314
4258,647.184,39.0363,12.2689,316
4259,648.165,39.0679,12.2519,317
4260,643.649,39.0917,12.2423,319
4261,656.684,39.1721,12.2329,317
4262,681.915,39.4191,12.2443,318
4263,674.924,39.582,12.2483,317
4264,670.432,39.6859,12.2551,316
4265,661.888,39.7115,12.2324,315
4266,661.4,39.7186,12.2488,314
4267,660.96,39.7475,12.2471,316
4268,655.164,39.7111,12.2455,314
4269,653.547,39.6433,12.25,312
4270,652.093,39.5485,12.2599,310
4271,648.083,39.4262,12.2674,309
4272,653.475,39.338,12.2926,308
4273,651.127,39.232,12.3701,307
4274,649.015,39.124,12.4212,307
4275,657.013,39.0394,12.4539,305
4276,644.412,38.8739,12.4619,303
4277,640.271,38.7003,12.4641,303
4278,640.144,38.5566,12.4732,304
4279,648.129,38.4772,12.4618,304
4280,650.816,38.4477,12.4405,306
4281,652.335,38.4182,12.4107,305
4282,653.701,38.4128,12.3724,306
4283,642.331,38.3375,12.3447,306
4284,645.598,38.278,12.3114,305
4285,643.138,38.2096,12.2775,305
4286,654.424,38.2056,12.251,304
4287,651.982,38.212,12.199,306
4288,644.384,38.183,12.1446,307
4289,649.245,38.1872,12.0995,307
4290,657.221,38.2154,12.0746,305
4291,672.499,38.3349,12.0653,305
4292,671.849,38.4379,12.056,305
4293,676.664,38.5597,12.0543,305
4294,676.498,38.6806,12.0307,306
4295,666.448,38.7009,12.012,304
4296,657.403,38.6507,11.9906,303
4297,652.863,38.5655,11.9893,302
4298,655.976,38.4706,11.9913,299
4299,656.979,38.4169,11.9822,301
4300,656.081,38.3761,11.9836,302
4301,655.273,38.3345,11.9924,302
4302,645.546,38.2256,12.0299,301
4303,639.491,38.0789,12.0622,300
4304,650.242,38.0255,12.1004,301
4305,662.618,38.0532,12.1384,301
4306,671.056,38.1681,12.1447,304
4307,675.05,38.2565,12.129,301
4308,684.045,38.4035,12.1023,302
4309,687.641,38.5571,12.0725,302
4310,676.477,38.6132,12.0556,301
4311,675.429,38.6829,12.0428,303
4312,673.586,38.7081,12.0298,301
4313,669.228,38.7297,11.9956,303
4314,666.205,38.6922,11.9496,300
4315,670.684,38.6858,11.9328,300
4316,666.616,38.6554,11.9415,300
4317,669.254,38.6057,11.9775,297
4318,650.029,38.4207,12.0053,295
4319,651.626,38.2772,12.0514,296
4320,647.663,38.1251,12.0996,296
4321,654.897,38.0449,12.1172,297
4322,656.007,37.9673,12.1391,296
4323,652.507,37.9144,12.147,299
4324,652.056,37.8519,12.1538,298
4325,653.45,37.7542,12.142,294
4326,659.205,37.6884,12.14,293
4327,678.785,37.7849,12.1305,296
4328,675.706,37.8268,12.1149,294
4329,667.536,37.8028,12.0568,293
4330,670.982,37.7888,12.0118,292
4331,662.384,37.6746,11.9641,288
4332,665.446,37.5647,11.9389,286
4333,670.901,37.5109,11.9145,287
4334,672.211,37.4574,11.898,286
4335,685.99,37.4629,11.8783,284
4336,680.391,37.4225,11.8477,283
4337,668.152,37.3163,11.827,283
4338,677.837,37.2767,11.8573,283
4339,684.753,37.2809,11.8704,283
4340,673.878,37.2224,11.8629,283
4341,677.59,37.2173,11.8585,285
4342,678.231,37.2687,11.8227,289
4343,674.308,37.2918,11.7882,289
4344,675.277,37.3051,11.7713,288
4345,677.049,37.3404,11.7545,289
4346,664.244,37.297,11.7562,289
4347,662.62,37.2741,11.7436,291
4348,648.558,37.1708,11.7102,291
4349,660.202,37.147,11.6978,291
4350,641.882,37.0177,11.6991,291
4351,650.594,36.9284,11.6808,289
4352,650.334,36.872,11.6792,291
4353,642.001,36.7354,11.6953,288
4354,640.801,36.6185,11.7026,289
4355,646.021,36.5072,11.7067,286
4356,658.819,36.4691,11.7178,285
4357,655.937,36.4183,11.7042,285
4358,657.843,36.3839,11.697,285
4359,660.459,36.3936,11.6646,287
4360,663.713,36.434,11.6571,288
4361,676.542,36.571,11.6166,290
4362,679.087,36.6824,11.5885,288
4363,673.279,36.7741,11.5708,290
4364,670.751,36.8543,11.528,291
4365,678.376,36.9447,11.4913,289
4366,677.138,37.0315,11.4564,290
4367,673.324,37.1126,11.4444,292
4368,685.192,37.2686,11.4285,293
4369,680.573,37.3808,11.4177,293
4370,692.615,37.6059,11.4207,297
4371,690.854,37.8233,11.4334,299
4372,706.369,38.1118,11.4764,299
4373,701.432,38.3129,11.5113,297
4374,705.989,38.5474,11.5401,299
4375,685.79,38.6481,11.5653,300
4376,682.911,38.7207,11.5937,300
4377,676.72,38.722,11.6209,298
4378,674.748,38.7242,11.6463,299
4379,665.773,38.6846,11.6953,300
4380,663.096,38.6329,11.7305,300
4381,666.086,38.6305,11.8011,302
4382,668.777,38.619,11.8694,300
4383,665.8,38.5652,11.9599,298
4384,659.52,38.5044,12.023,300
4385,657.468,38.4375,12.0966,300
4386,652.021,38.3321,12.1282,299
4387,644.419,38.1671,12.151,297
4388,646.577,38.0201,12.1514,296
4389,645.819,37.9336,12.1521,300
4390,649.637,37.9043,12.1396,302
4391,653.974,37.8921,12.1234,301
4392,652.476,37.897,12.1227,303
4393,651.129,37.8557,12.1191,300
4394,655.316,37.8442,12.1022,300
4395,651.884,37.8256,12.0831,301
4396,646.996,37.7916,12.0621,302
4397,637.196,37.689,12.029,301
4398,651.777,37.7236,11.9773,304
4399,659.499,37.8148,11.9311,305
4400,659.249,37.9201,11.904,307
4401,668.924,38.0745,11.8948,307
4402,669.532,38.2292,11.8909,308
4403,672.779,38.4266,11.8925,311
4404,670.301,38.5746,11.8795,310
4405,668.071,38.7058,11.8759,311
4406,669.664,38.8075,11.8701,309
4407,662.997,38.9077,11.8594,313
4408,663.297,38.9609,11.8272,310
4409,672.568,39.0668,11.8381,310
4410,671.011,39.1645,11.8667,311
4411,665.11,39.1893,11.8997,309
4412,666.099,39.2176,11.9482,309
4413,663.389,39.226,11.9967,309
4414,668.15,39.2504,12.0587,308
4415,672.435,39.2732,12.1051,306
4416,667.292,39.2746,12.1463,307
4417,659.962,39.2428,12.1782,308
4418,661.466,39.2365,12.2096,309
4419,650.22,39.1605,12.2264,309
4420,641.898,39.065,12.2596,311
4421,629.908,38.9041,12.2902,311
4422,618.217,38.6865,12.298,311
4423,625.695,38.551,12.3069,312
4424,647.726,38.6311,12.3095,317
4425,648.653,38.6838,12.3172,315
4426,650.388,38.742,12.3244,315
4427,659.149,38.8753,12.3248,317
4428,647.234,38.9179,12.3148,317
4429,640.111,38.8613,12.3128,313
4430,649,38.9416,12.289,319
4431,641.7,38.9908,12.259,321
4432,653.13,39.1217,12.2085,322
4433,656.217,39.221,12.1402,319
4434,659.895,39.321,12.0977,318
4435,665.906,39.4364,12.1229,317
4436,667.715,39.6023,12.1394,321
4437,672.944,39.746,12.1577,318
4438,662.349,39.8316,12.1995,320
4439,663.614,39.9291,12.2128,321
4440,662.953,40.012,12.1951,321
4441,684.858,40.2021,12.2203,319
4442,691.972,40.3783,12.2357,316
4443,714.575,40.6805,12.2768,316
4444,724.117,40.984,12.308,314
4445,717.405,41.1851,12.3394,312
4446,715.865,41.3827,12.3756,314
4447,705.478,41.4664,12.4276,312
4448,706.031,41.5582,12.4727,313
4449,700.228,41.6035,12.4996,313
4450,695.005,41.6376,12.5302,315
4451,683.104,41.5791,12.5562,314
4452,671.494,41.4657,12.6159,315
4453,666.444,41.3195,12.6711,314
4454,671.8,41.2099,12.766,313
4455,682.02,41.1505,12.8612,311
4456,691.218,41.1288,12.9243,309
4457,699.496,41.2015,12.9863,312
4458,676.347,41.0814,13.0126,309
4459,677.112,41.0176,13.0414,312
4460,658.001,40.8399,13.0556,312
4461,639.001,40.5365,13.0663,310
4462,632.701,40.2015,13.048,308
4463,621.631,39.8446,13.0124,309
4464,617.067,39.5087,12.9665,310
4465,619.261,39.2338,12.9321,311
4466,614.035,38.9551,12.9135,311
4467,611.131,38.6526,12.9067,308
4468,617.518,38.4454,12.9295,310
4469,615.166,38.2453,12.8918,310
4470,626.55,38.1019,12.8718,307
4471,629.595,38.0046,12.816,308
4472,638.635,37.974,12.7208,308
4473,640.472,37.9212,12.6156,305
4474,645.725,37.8817,12.5037,303
4475,642.352,37.8503,12.3982,305
4476,640.217,37.8213,12.312,306
4477,651.795,37.8796,12.2245,307
4478,652.316,37.9475,12.1296,308
4479,655.484,38.0532,12.0646,310
4480,650.236,38.0898,12.0018,308
4481,652.712,38.1505,11.9568,309
4482,645.941,38.1624,11.9263,309
4483,652.447,38.2012,11.9166,308
4484,658.302,38.2725,11.9001,308
4485,664.472,38.3747,11.8877,308
4486,660.125,38.4644,11.8778,310
4487,648.112,38.4816,11.8687,311
4488,656.201,38.5479,11.887,311
4489,661.681,38.6544,11.9083,312
4490,656.713,38.7435,11.9415,314
4491,670.242,38.9349,11.953,316
4492,681.517,39.1651,11.972,315
4493,682.666,39.3783,11.9758,315
4494,686.399,39.606,11.988,316
4495,674.459,39.759,12.0103,318
4496,674.513,39.8703,12.0424,316
4497,677.262,40.0005,12.0705,317
4498,674.336,40.1368,12.0759,320
4499,667.202,40.187,12.0967,318
4500,680.582,40.318,12.1302,318
4501,688.124,40.4837,12.1581,318
4502,682.311,40.5814,12.2182,318
4503,670.78,40.5947,12.2904,317
4504,671.202,40.6093,12.3573,317
4505,673.382,40.6106,12.4288,315
4506,662.744,40.4931,12.4768,311
4507,656.769,40.3379,12.5117,310
4508,664.892,40.2374,12.5526,309
4509,661.403,40.1382,12.5954,310
4510,650.163,39.9915,12.6111,311
4511,646.347,39.762,12.6522,306
4512,658.212,39.6175,12.7042,304
4513,651.791,39.4362,12.7349,303
